x,y,Wavelength (m)
-91.2631172,29.95484891,28912.51383
-91.26309429,30.00975079,506837.8832
-91.26305544,34.50783026,439675.8893
-91.26268296,33.95940844,528103.2284
-91.26250471,29.76381994,435338.9276
-91.26243545,30.04871021,89718.64676
-91.26228771,30.56977257,50761.42721
-91.26219574,30.50470578,581380.0577
-91.26198889,35.7923746,26295.97524
-91.26184045,30.26848609,140922.818
-91.26175373,34.52644918,121254.9678
-91.26120144,31.35773302,445323.6751
-91.26056522,30.52605684,351768.7076
-91.26038845,34.51771063,444727.2953
-91.26038505,34.52109183,529251.2393
-91.26033327,29.7633876,455043.3746
-91.26018232,30.43338634,31427.15628
-91.26005087,30.04570126,454079.1718
-91.2599956,34.51243029,641594.313
-91.25988439,35.80921467,1489.257881
-91.25981695,34.52580846,652894.1117
-91.25974889,29.94419391,510221.2218
-91.25972626,29.9424342,36443.48712
-91.25966357,30.27156982,44330.18376
-91.25921451,29.54421121,37016.95672
-91.2590927,29.93904237,695864.5568
-91.25892558,35.79524029,653606.6034
-91.25888163,35.81046352,586483.9486
-91.2586763,30.52678944,646734.2765
-91.25860666,30.00077725,10320.17606
-91.2581397,30.43408214,4651.2709
-91.25790726,30.04256013,44548.8933
-91.25759671,30.03389445,32643.82907
-91.2575422,29.74931697,1386.236881
-91.25746796,30.02144173,30880.35656
-91.25737565,30.02671866,783.2366869
-91.25734487,30.02847764,406.7196679
-91.25733838,30.03037227,642772.8626
-91.25728476,35.80257809,643355.697
-91.25725068,35.80970839,696655.9323
-91.25719837,29.54444,643958.5534
-91.25718429,30.02495674,201867.6576
-91.25709973,31.35783973,498360.4676
-91.2570382,34.50178452,92430.96861
-91.25678735,30.52752201,500990.5549
-91.25657562,30.00133037,85147.66541
-91.25653325,29.76263101,42502.72933
-91.25641334,29.61952361,672980.5263
-91.25632322,35.80809029,98712.58918
-91.25607264,30.50626983,206377.0575
-91.25530112,33.95418212,63646.5854
-91.25525562,29.93452544,481610.8342
-91.2552176,29.62781817,38167.51769
-91.25514509,30.27738851,542652.1105
-91.25506238,34.50252272,614412.1453
-91.25492298,35.79672148,145236.54
-91.25452774,35.80719879,596788.8293
-91.25436269,30.43570073,146521.9329
-91.25404755,34.49097589,7927.599113
-91.25402935,30.50691524,212.205727
-91.25369526,34.48906963,97776.72834
-91.25347405,29.62857596,468743.0625
-91.2534138,30.27829831,687340.6649
-91.25329093,35.80303397,120297.2616
-91.25325292,31.35894206,205770.0668
-91.25318294,33.95457846,55804.85081
-91.25310202,31.86024327,61008.25462
-91.25293648,34.50262243,202950.3354
-91.25281169,30.03711773,544296.1344
-91.25273725,29.61314943,44446.42141
-91.25263255,30.4363849,43207.19628
-91.25253367,30.0012845,52452.3741
-91.25164229,29.96519936,30920.75046
-91.25152938,30.27904906,504317.194
-91.25143769,34.49553707,38779.96641
-91.25135734,29.93068429,145536.7436
-91.25113572,35.8029099,508859.414
-91.25105804,34.50182527,641985.1656
-91.250981,30.03588542,505214.1025
-91.25093163,29.96343053,8653.514068
-91.25075027,29.95814993,4184.664417
-91.2505169,30.00102184,38745.05887
-91.25047103,29.61009874,26706.74406
-91.25011168,29.76111217,544386.3504
-91.24976819,34.50038216,30463.81575
-91.24962349,30.03477203,528648.8659
-91.2495947,29.75147032,203423.3131
-91.2494198,31.86214638,528467.554
-91.24936722,34.49875341,292069.7956
-91.24903975,34.485842,500715.0015
-91.24849988,30.0007746,526042.3891
-91.24837449,29.76034443,8084.304856
-91.24821951,29.92815239,89280.85707
-91.24818929,30.56236435,11720.74705
-91.24792557,30.03344117,144798.9273
-91.24781623,31.86310929,44792.42533
-91.24774525,29.63106581,233353.9303
-91.2476498,33.95935373,13429.7242
-91.24757426,29.75170652,208525.7286
-91.24750711,35.83256365,22531.74541
-91.24745362,29.95411171,195.8138019
-91.24743036,35.83080463,650940.3893
-91.24718105,35.80158196,600278.4028
-91.24712964,30.43843666,696930.8626
-91.24683598,29.54097414,600081.6698
-91.24678764,35.82903736,42983.9086
-91.24668413,29.9271034,617485.8792
-91.24664151,30.2820927,449046.5452
-91.24659881,33.96093869,31365.08681
-91.24648622,30.00033662,437333.0338
-91.24638978,30.03232718,59291.14343
-91.24621608,30.53295559,203920.6522
-91.24605224,31.86416919,103411.6613
-91.24593859,29.60399708,439477.8444
-91.24578891,35.81204777,485178.7837
-91.24559891,33.96241231,584668.8701
-91.24541879,30.55990198,409334.5216
-91.2450976,30.28531456,70571.18921
-91.2449952,29.9259531,28304.64056
-91.24485689,30.03105081,18618.6979
-91.24465195,29.75869925,56008.27556
-91.24464326,30.53417941,58801.83633
-91.24459076,30.28692272,148191.5337
-91.24442448,31.86540052,617518.0614
-91.24413983,35.83415647,248545.3812
-91.24400908,29.63268958,207989.0103
-91.24378543,33.96576795,687913.0291
-91.24362543,35.8122892,392500.4489
-91.24335521,30.43989256,698786.1477
-91.24332896,29.53501514,45627.84147
-91.24331984,30.03001256,111390.5847
-91.24324941,30.53564921,28734.51866
-91.24304089,30.28813795,86587.74581
-91.2426666,29.75782182,38267.91495
-91.24265159,29.944373,11466.95398
-91.24236546,29.65481289,32052.82686
-91.24211674,29.65643887,70665.00477
-91.24206869,30.28960452,480088.153
-91.24203023,33.9691244,84128.25826
-91.24190276,29.53387098,482445.3677
-91.24184569,29.63526375,259842.9283
-91.24171032,31.86806904,9569.836348
-91.24163575,29.54929684,235679.8758
-91.24153879,29.75093038,112042.7068
-91.24147727,30.55578899,180076.4524
-91.24144694,31.36857727,12807.81355
-91.24130971,30.44073497,119931.7524
-91.24120821,30.29121694,392959.4633
-91.24106633,33.97073375,7622.27742
-91.24078514,30.35968871,448549.0622
-91.24054132,29.94136739,16902.2964
-91.24050541,30.51152393,45964.43582
-91.24045559,30.35427106,108967.1629
-91.24037604,29.53265973,79459.4118
-91.24024157,29.64047828,92455.63484
-91.24017089,30.36319902,689467.3342
-91.23999092,35.83404039,90493.42864
-91.23991589,29.55028644,694326.6265
-91.23976847,29.59682672,202443.3793
-91.23954931,31.36885794,83940.62685
-91.23948651,30.35087475,149094.0518
-91.23944,30.02952941,607955.0481
-91.23931098,35.81220288,45836.18596
-91.23926951,30.44128099,586488.1424
-91.23921632,30.54371436,86820.15135
-91.23915435,29.66136587,69299.45814
-91.23893667,29.92118958,98824.98312
-91.23879557,30.54912174,69705.48143
-91.23873801,30.54736171,406.9534306
-91.23865609,30.54546603,113067.8191
-91.23853615,29.53166086,3710.488826
-91.23846255,30.5121343,52042.47996
-91.23842152,29.99916427,106931.7855
-91.23834596,29.55155412,37436.99005
-91.23824377,29.66286361,698008.5206
-91.23810187,35.82184266,28605.97687
-91.23802244,29.91983429,654933.7576
-91.2379377,29.93849953,41485.921
-91.23784478,30.29250696,655418.7684
-91.23767346,35.82619957,16608.91303
-91.23738764,30.44170668,675804.3188
-91.23724437,29.75537385,393286.5877
-91.23718674,33.97464405,18123.04257
-91.23684577,29.91817517,442456.8536
-91.23649935,30.00000469,2127.646253
-91.23640516,29.93728805,32469.62365
-91.23611526,30.29168294,656254.4376
-91.23603972,35.832495,615958.9587
-91.23587552,35.8249111,610926.5116
-91.23582518,30.34447388,607115.7777
-91.23562771,30.37112223,66230.27186
-91.23551454,29.74951994,167443.7722
-91.23543383,31.87528835,675311.005
-91.23525401,35.81591417,208646.2935
-91.23502023,30.00099537,674984.1801
-91.2348859,29.75245585,49555.54506
-91.23437071,29.55583238,675654.9717
-91.23411492,35.82193996,49713.09185
-91.2339171,30.00241063,495668.0335
-91.23354846,31.36929863,382564.6976
-91.23348043,33.43903207,162030.3362
-91.23339184,29.91376201,382380.3815
-91.23325336,30.00406637,27285.81046
-91.23324442,29.66865052,646941.2561
-91.23309295,35.81561197,535748.5617
-91.23290986,34.48133972,264735.6572
-91.23278084,33.43746197,526765.0163
-91.23272789,29.74935072,391245.8491
-91.23272221,29.92285679,24280.08631
-91.23266239,29.53123999,392789.4382
-91.23253491,33.45132821,435601.0198
-91.2324287,33.44429263,195.9451496
-91.23241694,33.44956801,266063.4532
-91.23237811,35.83437036,383388.8735
-91.23234812,30.00554291,695325.7433
-91.23213998,29.58818151,383779.7979
-91.23204445,33.45307973,78293.10183
-91.23187762,30.29149719,393407.5393
-91.23186607,29.91905584,81355.66827
-91.23176538,29.56067013,729.8522808
-91.23163919,29.92561218,201260.6665
-91.23151112,31.36861719,41543.05893
-91.2313634,30.29879812,201050.3601
-91.23134323,29.56255933,175970.5189
-91.23133116,31.87956096,82153.81962
-91.23127836,30.30055628,160071.3482
-91.23114176,30.44162215,40710.21918
-91.23100962,29.93485183,48154.7422
-91.23093837,30.00904272,40318.01263
-91.23093613,30.29703304,40962.41346
-91.23088938,30.37701266,85193.59323
-91.2307967,29.53172947,15341.73778
-91.23075515,30.5148292,448192.5855
-91.23065302,33.55789355,93884.07145
-91.23059816,29.6714581,444370.1851
-91.23045936,29.56606652,432246.0854
-91.2304017,33.55437299,81189.34511
-91.23022729,30.29539948,196.3638202
-91.23001916,33.55260903,363556.1898
-91.22996103,33.56126536,394094.713
-91.22990109,30.01241218,444550.5463
-91.22986852,29.56781813,32435.31058
-91.22965038,30.3037822,40708.47633
-91.2296246,29.93350692,43168.64104
-91.22957209,29.91599347,45229.18667
-91.22954319,30.33980576,452132.1604
-91.229496,33.9775472,612357.5814
-91.22942588,35.84068234,490078.3399
-91.22926632,29.5751187,686630.998
-91.22916686,29.67259936,96404.89085
-91.22912017,30.44113461,38218.40569
-91.22905678,30.01591957,56690.89916
-91.22895948,29.93187393,9551.864347
-91.22892702,29.9301141,64969.05751
-91.22886739,30.51549823,39111.95057
-91.22882218,29.57876708,325170.5734
-91.22878747,33.43654183,697240.5767
-91.22856494,35.84215709,173026.3808
-91.22842597,31.88222652,678664.3813
-91.22839654,29.74563912,175563.8128
-91.22829546,30.30511717,18381.32869
-91.22815013,29.58051759,29264.27542
-91.22801549,30.04223291,195.3655981
-91.22781421,29.58227258,33033.62231
-91.22768584,30.33897763,198727.7758
-91.22759024,31.3674664,89680.55895
-91.22720853,29.53336715,150125.5993
-91.22715589,30.01887136,100986.3488
-91.22710057,30.44053881,30251.08724
-91.22707779,30.29062026,78337.54058
-91.22705242,29.73682392,177326.0199
-91.22700501,31.88355971,63396.98464
-91.22696357,30.30632612,239185.7561
-91.22691742,29.73492733,44153.95938
-91.22684602,29.90968617,602.4399647
-91.22677789,29.74033912,406954.6604
-91.22623774,33.56540536,71530.27426
-91.22620041,30.38290357,2590.113082
-91.22615765,33.54213809,78812.41686
-91.22595787,29.67492282,446118.8759
-91.22565167,29.53460237,188418.3969
-91.22553942,31.36750633,100754.6379
-91.22524171,30.43969254,161989.9489
-91.22503848,29.91233252,6172.873938
-91.2250274,30.38424093,67290.96162
-91.22493589,30.51681475,354275.5539
-91.22482733,33.56673782,324933.0397
-91.22460925,33.43572456,3087.865174
-91.2242231,33.53899918,379631.0411
-91.22372078,30.02545649,241709.2177
-91.22348575,31.36769827,390945.2257
-91.22319052,33.53736114,94639.71843
-91.22304706,30.5175391,104813.5719
-91.2228894,34.47891317,93533.55446
-91.22281908,29.67731673,288487.7922
-91.22261819,31.8873951,429533.1743
-91.22235759,33.53586123,167033.9819
-91.22228178,30.38691017,403595.7837
-91.22196731,29.9103152,5668.709839
-91.22183947,30.43783282,420264.0148
-91.22180687,33.68559381,447964.6691
-91.22157533,34.46194951,352583.1095
-91.22131383,30.51830034,103259.6613
-91.22118452,33.53435643,350609.4702
-91.22113808,33.66786439,15072.86766
-91.22110834,33.66975768,11055.58969
-91.22108665,33.56855079,454541.0694
-91.22101466,29.58656446,10859.39286
-91.22086008,33.66610193,50148.7167
-91.22080738,30.03705599,364891.2492
-91.22078406,30.38824307,34576.32316
-91.22072217,29.72645301,453278.0287
-91.22067587,34.46009025,439735.7551
-91.22056734,33.67664844,114156.0719
-91.2204371,33.4346135,1369.99943
-91.22040768,33.6889553,269153.2383
-91.22030579,35.85244712,1746.937122
-91.2202596,33.67326237,647761.9028
-91.22023787,30.03352956,978.8111197
-91.22022506,33.6644696,405370.5075
-91.22007243,33.67501813,359317.5582
-91.21998628,30.43667982,374561.7051
-91.21977974,30.31028847,58997.28832
-91.21954606,29.90670059,117681.4396
-91.2193906,31.36743399,661507.2221
-91.21922919,35.84909389,498589.322
-91.21912519,35.84631759,154740.922
-91.21906533,34.45903889,153823.6764
-91.21901925,34.46450232,2640.622757
-91.21894231,34.4827599,54402.62595
-91.21884939,33.97579745,3310.560292
-91.21879039,34.45302077,49461.49304
-91.21864841,33.53147933,84697.32281
-91.21857517,33.69217525,102026.3082
-91.21841826,34.44799306,442778.5946
-91.21829472,29.71464566,446648.6671
-91.21813002,30.43569817,526704.6052
-91.21789888,34.44609198,161952.0507
-91.21780043,31.89053154,159441.0253
-91.21753279,35.87836853,444121.615
-91.21748075,35.88012563,705055.2659
-91.21741275,29.54477829,157464.3464
-91.21740172,34.46560581,545236.9743
-91.21736606,34.44270296,542949.4382
-91.21730266,29.58823034,527835.5079
-91.21726276,29.7010976,696707.3762
-91.2172425,35.84683055,426245.1769
-91.21719065,33.53010566,208377.4459
-91.21717855,33.97495267,361336.5869
-91.21713279,30.28417872,474078.5772
-91.21696396,29.71625183,16779.38785
-91.21642645,30.43490984,179.7594562
-91.21627386,29.71786663,333818.7975
-91.21626222,33.4336414,19119.41473
-91.216151,29.54611479,392380.1848
-91.21609029,29.90884635,17085.06394
-91.21599958,29.69959183,417618.4098
-91.21596382,33.6603592,530709.8512
-91.21591288,34.46701773,372768.9645
-91.21585417,30.31173393,85932.37766
-91.2157319,33.69507758,358116.0156
-91.21560377,33.52873012,31044.28692
-91.21544606,33.97395188,334897.1432
-91.21533741,30.52031166,398566.9303
-91.21524227,30.39358061,437633.6953
-91.21514104,34.45162405,453625.4933
-91.21510731,34.4685491,3885.159763
-91.21505103,34.48652487,345543.2644
-91.2149991,31.36449535,534677.1647
-91.21494629,29.68346015,162619.2852
-91.21480941,29.90366813,83559.20232
-91.21472363,30.4340818,162422.9904
-91.21469002,31.36273201,58595.43883
-91.21443901,29.90771243,59016.61465
-91.21426617,31.89288485,402953.8747
-91.21417561,33.52749211,200737.9176
-91.21409177,33.696136,348718.3187
-91.2139691,30.39491649,242031.7844
-91.21376989,35.87033456,609719.1253
-91.21370829,35.87209153,155467.0596
-91.21367901,34.4737566,502842.1169
-91.21363324,31.3550046,2596.493554
-91.21353373,34.450432,181766.2208
-91.21350996,29.72217832,437442.6113
-91.21345209,30.52083614,682944.7164
-91.21323533,35.85714703,68404.33459
-91.21314599,29.90635236,152656.3617
-91.21310606,34.48581787,58648.60039
-91.21286566,30.43319929,1182.510786
-91.21278821,34.47519525,393828.011
-91.21263748,33.97100032,454053.0521
-91.21256857,30.39638594,30494.52747
-91.21245428,33.69706458,55184.57319
-91.21230324,29.90065675,82788.14122
-91.2121072,34.4407597,161783.1183
-91.21207601,31.35397258,459501.6182
-91.21193165,30.31300531,344610.2513
-91.21175456,34.44964498,69195.57427
-91.21172945,29.69141374,166276.1584
-91.2116627,35.94332229,72163.63048
-91.21144712,30.3396677,219922.2061
-91.21142934,33.96773654,403485.1081
-91.21141022,33.96421951,195.8026894
-91.21139196,33.96597762,210831.2261
-91.21138585,35.85813997,57782.91402
-91.21130246,34.48504799,686872.4717
-91.21120731,29.6878878,549176.7572
-91.21113604,29.55173181,695977.3426
-91.21087449,35.93993005,442320.2762
-91.21083227,33.52514428,164807.8548
-91.2107292,34.45944267,403826.8857
-91.21070031,29.89752224,84747.36195
-91.21065173,33.69814765,408765.2237
-91.21040224,33.56950593,4495.854706
-91.2103561,33.65776088,255456.4741
-91.21025069,35.86429998,256566.0616
-91.21020236,31.35299928,698254.8129
-91.2100579,29.59179897,162612.3007
-91.21001819,29.89223481,256598.4166
-91.20999003,31.89685122,673048.3202
-91.20998002,35.93830308,223349.9098
-91.20991506,29.89047402,220525.5041
-91.20979899,33.95729784,510646.2249
-91.20973041,34.47766612,452915.0758
-91.20965517,29.8887111,512032.7426
-91.2096096,29.87801877,511517.7436
-91.20958337,34.48373215,993.9003806
-91.20931543,29.88694709,162774.5948
-91.20924202,35.94595452,1702.19493
-91.20915588,29.9022381,674895.8441
-91.2090776,29.88328974,55485.23635
-91.20904555,30.40066818,509324.3585
-91.20878763,34.45860737,58966.14532
-91.20868996,29.87096871,285026.1894
-91.20864469,31.89818526,454722.5132
-91.20855366,33.95579186,60775.36385
-91.20832482,31.35223337,33219.194
-91.20826121,33.65738012,185281.1764
-91.20824195,29.68783186,418189.581
-91.20819897,29.90073639,533363.3065
-91.20811022,34.47909404,393211.0282
-91.20788607,33.43299499,178.9359306
-91.20766208,34.48070145,334245.7199
-91.20751285,30.43042834,510038.7419
-91.20742146,29.89896643,163539.2832
-91.20735004,31.89952,403421.951
-91.20732443,33.5229509,242292.5999
-91.20729349,29.72297849,269780.6222
-91.20723599,35.94642038,442775.8829
-91.20720479,33.70048373,674167.2344
-91.20712395,29.89030077,424345.6122
-91.20699868,29.88853968,195.6175814
-91.20696675,29.89205803,32776.68991
-91.20682867,29.59410301,195.5413957
-91.20675927,29.8938146,30049.05274
-91.20652196,29.86403701,506474.6985
